time,water_temperature,salinity,turbidity,ph,oxygen,ammonia
4052,2023-10-27T18:10:00Z,26.8,35.8,5.49,8.1,6.34,4.2
4053,2023-10-27T18:28:00Z,26.5,35.8,3.01,8.08,6.65,1.12
4054,2023-10-27T18:55:00Z,27.9,35.3,4.65,8.07,5.92,1.97
4055,2023-10-27T19:27:00Z,27.6,35.9,4.91,8.13,6.56,2.36
4056,2023-10-27T19:52:00Z,28.4,35.6,3.96,8.12,6.46,3.27
4057,2023-10-27T20:15:00Z,29.0,35.3,6.16,8.1,6.25,7.56
4058,2023-11-07T18:03:00Z,26.4,34.2,2.58,8.1,5.69,2.56
4059,2023-11-07T18:35:00Z,25.9,33.4,12.9,8.11,6.29,2.51
4060,2023-11-07T19:00:00Z,26.5,33.8,5.57,8.11,6.44,2.72
4061,2023-11-07T19:30:00Z,26.5,34.7,12.9,8.14,6.57,6.82
4062,2023-11-08T18:03:00Z,26.3,32.9,4.21,8.09,6.08,11.3
4063,2023-11-08T18:50:00Z,26.4,35.3,0.54,8.14,6.45,0.28
4064,2023-11-08T19:05:00Z,26.2,35.3,1.98,8.08,7.3,3.39
4065,2023-11-08T19:32:00Z,26.3,35.7,0.95,8.12,6.59,1.34
4066,2023-11-09T17:55:00Z,25.9,35.1,0.83,8.13,6.21,11.09
4067,2023-11-09T18:20:00Z,25.6,34.2,3.84,8.02,6.75,6.37
4068,2023-11-09T18:45:00Z,26.1,35.3,3.92,8.11,6.63,2.7
4069,2023-11-09T19:25:00Z,26.2,35.7,0.81,8.16,6.7,2.66
4070,2023-11-09T19:50:00Z,27.4,35.1,5.53,8.13,6.5,3.3
4071,2023-11-14T18:25:00Z,25.4,35.6,1.64,8.14,6.89,1.24
4072,2023-11-14T18:50:00Z,24.6,34.7,41.67,8.07,6.81,3.11
4073,2023-11-14T19:15:00Z,25.2,34.6,4.96,8.13,6.89,2.0
4074,2023-11-14T19:40:00Z,25.0,35.3,4.89,8.12,6.95,1.03
4075,2023-11-14T20:00:00Z,25.5,35.8,11.2,8.12,6.68,2.82
4076,2023-11-14T20:20:00Z,26.1,35.0,0.42,8.15,6.73,0.97
4077,2023-11-15T17:05:00Z,24.6,34.8,4.33,8.07,6.58,2.24
4078,2023-11-15T17:35:00Z,23.8,30.3,6.94,8.16,6.64,5.62
4079,2023-11-15T18:16:00Z,24.8,35.8,2.31,8.13,6.76,0.35
4080,2023-11-15T18:30:00Z,25.4,35.7,1.1,8.15,6.28,0.96
4081,2023-11-15T19:00:00Z,25.7,35.7,4.47,8.12,6.37,1.06
4082,2023-11-15T19:10:00Z,24.0,36.0,0.87,8.04,6.47,2.95
4083,2023-11-15T19:35:00Z,24.5,35.9,1.57,8.03,6.08,2.34
4084,2023-11-15T19:39:00Z,26.3,34.9,12.37,8.07,5.94,4.79
4085,2023-11-15T19:50:00Z,24.5,35.9,3.39,8.1,7.07,0.63
4086,2023-11-15T20:00:00Z,26.7,34.8,19.63,8.04,5.71,9.61
4087,2023-11-15T20:06:00Z,25.4,35.8,2.41,8.1,7.03,1.29
4088,2023-11-16T18:20:00Z,24.3,35.8,5.55,8.03,7.03,6.53
4089,2023-11-16T19:05:00Z,25.1,36.0,1.59,8.1,7.04,1.03
4090,2023-11-16T19:20:00Z,25.2,35.9,4.34,8.12,7.01,2.25
4091,2023-11-16T20:10:00Z,25.0,35.6,31.4,8.07,6.94,3.12
4092,2023-11-16T20:40:00Z,25.6,35.7,8.64,8.19,7.09,1.02
4093,2023-11-28T17:55:00Z,25.3,35.4,7.03,8.08,6.43,5.79
4094,2023-11-28T18:17:00Z,24.5,34.5,19.43,8.01,6.59,5.91
4095,2023-11-28T18:35:00Z,25.3,35.0,7.99,8.0,5.97,4.22
4096,2023-11-28T18:54:00Z,25.4,35.3,8.52,8.05,6.67,4.93
4097,2023-11-29T18:00:00Z,25.9,35.5,2.0,8.01,6.37,10.7
4098,2023-11-29T18:40:00Z,25.5,35.9,0.62,8.09,6.57,1.65
4099,2023-11-29T18:58:00Z,25.7,35.7,1.25,7.95,5.86,4.55
4100,2023-11-29T19:20:00Z,25.6,35.9,0.47,8.04,6.0,4.04
4101,2023-11-30T18:10:00Z,25.6,35.3,0.71,8.06,6.16,9.76
4102,2023-11-30T18:35:00Z,25.8,35.6,4.37,7.98,6.02,11.74
4103,2023-11-30T19:02:00Z,25.7,35.7,5.63,8.07,6.64,5.84
4104,2023-11-30T19:27:00Z,25.1,35.9,0.96,8.11,6.91,3.13
4105,2023-11-30T19:51:00Z,25.5,35.6,10.37,8.09,6.67,3.92
4106,2023-12-05T18:30:00Z,25.5,35.8,2.89,8.19,6.8,3.48
4107,2023-12-05T19:00:00Z,25.0,35.5,15.5,8.15,6.74,4.86
4108,2023-12-05T19:15:00Z,25.8,35.9,2.01,8.17,6.69,1.21
4109,2023-12-05T19:50:00Z,25.5,35.9,3.41,8.13,6.58,1.49
4110,2023-12-05T20:15:00Z,26.8,35.7,10.15,8.15,6.61,1.87
4111,2023-12-05T20:45:00Z,26.7,35.9,1.29,8.18,6.56,4.05
4112,2023-12-06T17:32:00Z,25.4,35.4,1.23,8.0,6.5,3.33
4113,2023-12-06T18:01:00Z,25.6,33.6,4.62,8.08,6.57,1.96
4114,2023-12-06T18:30:00Z,25.1,35.7,3.05,8.02,6.74,2.42
4115,2023-12-06T18:59:00Z,26.3,35.8,0.93,8.08,6.31,1.86
4116,2023-12-06T19:09:00Z,25.4,35.8,3.4,8.08,6.47,1.9
4117,2023-12-06T19:32:00Z,26.5,36.0,2.32,8.11,6.7,1.58
4118,2023-12-06T19:37:00Z,25.4,35.8,4.14,8.03,6.39,1.76
4119,2023-12-06T19:55:00Z,24.8,35.9,13.03,8.09,6.71,0.63
4120,2023-12-06T20:09:00Z,26.9,35.8,7.63,8.07,6.57,3.36
4121,2023-12-06T20:12:00Z,25.3,35.9,10.73,8.14,6.82,2.02
4122,2023-12-06T20:36:00Z,27.3,35.5,18.57,8.07,6.38,7.56
4123,2023-12-07T18:00:00Z,23.8,35.0,25.8,8.13,6.6,5.32
4124,2023-12-07T18:40:00Z,25.9,36.0,0.61,8.13,6.75,1.32
4125,2023-12-07T19:12:00Z,25.8,35.5,2.12,8.11,6.75,2.9
4126,2023-12-07T19:35:00Z,25.0,35.5,11.73,8.1,6.64,3.33
4127,2023-12-07T19:58:00Z,25.9,36.1,10.9,8.18,6.78,1.68
4128,2023-12-19T17:58:00Z,24.0,34.3,6.56,8.18,6.82,2.51
4129,2023-12-19T18:18:00Z,22.6,33.2,20.13,8.14,6.63,1.46
4130,2023-12-19T18:34:00Z,23.1,34.1,6.88,8.2,6.56,2.17
4131,2023-12-19T18:52:00Z,24.1,35.4,4.26,8.15,6.7,5.14
4132,2023-12-20T18:16:00Z,24.9,34.0,9.19,8.09,6.39,7.37
4133,2023-12-20T18:55:00Z,24.9,35.9,1.44,8.17,6.7,0.71
4134,2023-12-20T19:21:00Z,25.0,36.0,1.01,8.08,6.73,6.74
4135,2023-12-20T19:40:00Z,24.9,36.0,1.07,8.11,6.63,6.15
4136,2023-12-21T17:55:00Z,23.4,35.3,1.14,8.13,6.37,6.31
4137,2023-12-21T18:22:00Z,23.2,34.3,3.86,8.06,7.0,5.19
4138,2023-12-21T18:45:00Z,23.7,35.6,5.21,8.12,6.73,2.8
4139,2023-12-21T19:14:00Z,23.8,36.1,1.51,8.19,6.94,2.3
4140,2023-12-21T19:37:00Z,24.6,35.5,7.05,8.15,6.65,0.55
4141,2024-01-10T19:15:00Z,25.1,35.2,6.09,7.94,5.85,6.16
4142,2024-01-10T19:46:00Z,25.2,34.8,6.83,7.91,5.23,10.06
4143,2024-01-10T20:05:00Z,25.2,35.6,43.2,8.04,6.71,3.14
4144,2024-01-10T20:24:00Z,25.4,35.4,81.33,8.01,6.67,8.8
4145,2024-01-11T17:55:00Z,23.7,34.5,8.87,8.13,6.65,7.75
4146,2024-01-11T18:35:00Z,24.3,35.8,1.05,8.13,6.85,1.49
4147,2024-01-11T19:00:00Z,24.0,34.8,3.24,8.11,6.8,3.1
4148,2024-01-11T19:25:00Z,23.6,34.1,25.73,8.1,6.97,1.45
4149,2024-01-11T19:47:00Z,23.9,34.5,24.8,8.12,6.85,3.07
4150,2024-01-12T17:45:00Z,23.3,35.8,12.47,8.06,7.07,4.65
4151,2024-01-12T18:08:00Z,22.5,25.4,11.17,8.1,7.7,3.05
4152,2024-01-12T18:38:00Z,22.4,35.5,43.9,8.05,7.1,3.63
4153,2024-01-12T19:06:00Z,23.2,35.8,2.41,8.08,6.68,7.36
4154,2024-01-12T19:49:00Z,24.5,35.9,6.12,8.11,6.98,3.92
4155,2024-01-12T20:15:00Z,24.5,35.7,7.9,8.09,6.95,6.02
4156,2024-01-12T20:34:00Z,24.4,36.0,3.32,8.12,7.09,4.0
4157,2024-01-18T18:32:00Z,24.7,35.9,1.26,8.17,6.96,1.66
4158,2024-01-18T18:55:00Z,24.6,35.3,12.03,8.13,6.97,2.11
4159,2024-01-18T19:18:00Z,25.0,35.8,2.02,8.15,6.95,4.42
4160,2024-01-18T19:42:00Z,24.9,35.7,5.93,8.15,6.91,2.06
4161,2024-01-18T20:09:00Z,25.2,35.5,7.02,8.16,6.87,4.68
4162,2024-01-18T20:30:00Z,25.2,35.4,3.17,8.15,6.89,0.85
4163,2024-01-23T18:00:00Z,24.7,35.5,12.23,8.05,6.94,5.94
4164,2024-01-23T18:22:00Z,24.5,35.7,18.4,8.05,6.81,8.0
4165,2024-01-23T18:40:00Z,24.5,34.7,15.73,8.05,6.92,6.69
4166,2024-01-23T19:03:00Z,24.9,35.9,10.15,8.08,6.9,7.05
4167,2024-01-24T17:53:00Z,24.7,35.3,6.85,8.07,6.91,7.9
4168,2024-01-24T18:50:00Z,25.2,36.2,7.92,8.11,6.94,3.16
4169,2024-01-24T19:12:00Z,25.0,36.0,4.91,8.1,7.12,3.13
4170,2024-01-24T19:28:00Z,25.2,36.0,11.33,8.11,6.99,3.01
4171,2024-01-25T17:55:00Z,24.5,35.0,2.55,8.05,6.36,10.81
4172,2024-01-25T18:23:00Z,24.5,35.2,5.19,8.01,6.77,6.76
4173,2024-01-25T18:49:00Z,24.4,35.4,22.17,8.04,6.98,5.88
4174,2024-01-25T19:35:00Z,24.4,35.7,7.4,8.09,7.08,9.3
4175,2024-01-25T20:05:00Z,24.4,35.3,23.83,8.08,7.03,9.69
4176,2024-01-30T18:32:00Z,25.1,35.9,0.77,8.2,6.9,1.85
4177,2024-01-30T18:58:00Z,25.1,35.6,4.65,8.16,6.83,1.73
4178,2024-01-30T19:28:00Z,25.0,35.5,1.51,8.18,6.83,0.85
4179,2024-01-30T19:55:00Z,25.1,35.7,4.05,8.16,6.81,1.19
4180,2024-01-30T20:18:00Z,25.3,35.9,3.52,8.18,6.8,2.82
4181,2024-01-30T20:37:00Z,25.4,35.5,1.61,8.19,6.84,1.19
4182,2024-01-31T19:11:00Z,25.8,35.8,15.1,8.07,6.62,2.98
4183,2024-01-31T19:30:00Z,25.5,35.8,18.57,8.01,6.47,1.73
4184,2024-01-31T19:48:00Z,25.6,36.1,48.17,8.13,6.8,0.63
4185,2024-01-31T20:04:00Z,25.5,36.0,24.57,8.11,6.84,1.05
4186,2024-02-01T18:07:00Z,24.1,35.2,5.8,8.15,6.58,2.55
4187,2024-02-01T18:40:00Z,25.3,36.1,0.96,8.12,6.86,3.67
4188,2024-02-01T19:14:00Z,25.3,35.6,2.75,8.12,6.86,2.28
4189,2024-02-01T19:39:00Z,25.0,35.5,12.97,8.1,6.73,1.18
4190,2024-02-01T20:01:00Z,25.3,36.0,2.74,8.16,7.15,1.4
4191,2024-02-02T17:53:00Z,24.1,35.7,4.5,8.19,7.02,2.54
4192,2024-02-02T18:19:00Z,24.3,35.0,9.05,8.17,7.07,2.29
4193,2024-02-02T18:47:00Z,24.2,36.0,6.46,8.2,7.01,1.73
4194,2024-02-02T19:14:00Z,24.2,36.1,3.37,8.17,6.76,2.02
4195,2024-02-02T19:39:00Z,24.4,36.0,12.9,8.19,6.97,0.54
4196,2024-02-02T20:10:00Z,24.9,35.8,20.1,8.16,6.93,1.03
4197,2024-02-02T20:28:00Z,24.9,36.0,9.38,8.18,7.07,3.87
4198,2024-02-13T18:00:00Z,24.3,36.1,59.73,8.13,6.73,1.51
4199,2024-02-13T18:21:00Z,24.7,35.4,17.73,8.12,6.76,2.55
4200,2024-02-13T18:50:00Z,24.6,36.0,24.73,8.16,6.72,1.42
4201,2024-02-13T19:00:00Z,24.8,35.1,2.84,8.15,6.7,6.37
4202,2024-02-13T19:28:00Z,25.2,36.3,0.56,8.19,6.8,0.35
4203,2024-02-13T19:55:00Z,25.4,36.1,1.08,8.17,6.74,1.14
4204,2024-02-14T18:32:00Z,24.7,35.9,6.28,8.14,6.86,1.45
4205,2024-02-14T18:52:00Z,25.1,36.2,1.3,8.15,6.74,9.23
4206,2024-02-14T19:18:00Z,24.8,36.0,1.11,8.17,6.71,0.5
4207,2024-02-14T19:45:00Z,25.0,36.1,1.1,8.07,6.67,3.41
4208,2024-02-14T20:05:00Z,25.3,35.9,0.69,8.1,6.62,1.69
4209,2024-02-15T18:00:00Z,24.6,35.6,0.88,8.15,6.37,5.6
4210,2024-02-15T18:30:00Z,24.6,35.1,2.58,8.06,6.5,4.81
4211,2024-02-15T18:52:00Z,24.9,35.3,10.8,8.1,6.56,2.06
4212,2024-02-15T19:25:00Z,24.5,35.8,1.7,8.14,6.72,2.47
4213,2024-02-15T19:50:00Z,25.0,35.7,35.0,8.11,6.79,8.63
4214,2024-02-15T20:15:00Z,24.4,34.7,7.24,8.01,6.46,3.97
4215,2024-02-20T18:10:00Z,23.3,36.5,1.08,8.14,7.15,0.96
4216,2024-02-20T19:00:00Z,23.4,35.4,28.13,8.15,7.19,1.2
4217,2024-02-20T19:28:00Z,23.7,36.4,1.89,8.17,7.18,0.56
4218,2024-02-20T19:59:00Z,23.8,36.6,3.41,8.19,7.06,2.24
4219,2024-02-20T20:30:00Z,24.3,36.2,2.62,8.15,6.79,2.22
4220,2024-02-20T20:50:00Z,24.5,34.2,0.81,8.17,7.06,1.37
4221,2024-02-21T19:11:00Z,23.9,36.2,5.1,7.99,6.95,2.66
4222,2024-02-21T19:38:00Z,24.2,36.6,1.76,7.97,6.47,4.31
4223,2024-02-21T19:57:00Z,25.1,36.9,6.38,8.1,6.89,5.14
4224,2024-02-21T20:12:00Z,24.9,36.5,4.34,8.18,7.5,1.37
4225,2024-02-22T18:00:00Z,22.9,36.2,2.36,8.09,6.69,5.32
4226,2024-02-22T18:45:00Z,23.9,36.7,0.36,8.14,7.18,0.74
4227,2024-02-22T19:15:00Z,24.1,36.1,1.1,8.08,6.91,2.35
4228,2024-02-22T19:45:00Z,23.8,36.1,6.61,8.1,6.97,2.34
4229,2024-02-22T20:05:00Z,24.1,36.2,3.37,8.15,7.25,0.79
4230,2024-02-23T17:49:00Z,23.9,,2.42,8.01,7.31,56.77
4231,2024-02-23T18:13:00Z,24.0,,4.1,7.97,7.11,29.34
4232,2024-02-23T18:34:00Z,23.8,,4.42,8.07,7.29,9.69
4233,2024-02-23T18:55:00Z,25.3,,1.09,8.12,7.12,2.29
4234,2024-02-23T19:30:00Z,24.5,,2.49,8.07,6.88,4.1
4235,2024-02-23T19:58:00Z,25.7,,9.33,8.05,6.46,2.15
4236,2024-02-23T20:14:00Z,25.8,,3.95,8.04,6.45,3.45
4237,2024-03-05T18:04:00Z,22.7,33.9,12.83,8.03,6.89,1.61
4238,2024-03-05T18:28:00Z,24.5,34.9,13.57,8.08,6.3,2.9
4239,2024-03-05T18:50:00Z,24.2,35.8,4.39,8.08,6.95,2.24
4240,2024-03-05T19:11:00Z,24.9,34.8,3.96,8.09,6.87,3.42
4241,2024-03-05T19:40:00Z,24.6,36.4,1.47,8.1,6.92,2.49
4242,2024-03-05T20:09:00Z,25.3,36.5,1.39,8.13,6.91,0.89
4243,2024-03-06T18:03:00Z,23.8,35.8,2.81,8.05,7.03,2.14
4244,2024-03-06T18:40:00Z,24.4,36.4,2.32,8.13,6.91,3.45
4245,2024-03-06T19:14:00Z,24.5,36.4,0.94,8.12,6.93,0.64
4246,2024-03-06T19:46:00Z,24.8,35.4,2.14,8.08,8.12,3.48
4247,2024-03-06T20:16:00Z,24.6,35.4,1.44,8.05,6.89,1.5
4248,2024-03-07T18:00:00Z,23.0,36.3,2.91,8.06,6.49,6.07
4249,2024-03-07T18:31:00Z,22.8,34.5,1.55,8.15,8.55,4.33
4250,2024-03-07T19:03:00Z,23.3,35.6,1.47,8.09,6.63,2.18
4251,2024-03-07T19:40:00Z,23.6,36.9,1.24,8.14,6.93,4.71
4252,2024-03-07T19:55:00Z,24.2,36.3,14.03,8.06,6.8,9.33
4253,2024-03-07T20:22:00Z,24.4,31.7,12.4,8.07,7.05,7.17
4254,2024-03-12T18:15:00Z,23.5,36.2,1.37,8.2,7.14,0.49
4255,2024-03-12T18:45:00Z,23.6,34.3,8.56,8.18,7.23,1.46
4256,2024-03-12T19:15:00Z,24.2,35.7,3.29,8.15,7.09,2.64
4257,2024-03-12T19:45:00Z,24.6,36.2,3.41,8.17,6.96,1.14
4258,2024-03-12T20:15:00Z,25.0,35.5,3.24,8.17,6.98,1.46
4259,2024-03-12T20:40:00Z,24.8,34.0,3.26,8.15,7.05,0.67
4260,2024-03-13T19:14:00Z,24.8,36.0,5.7,8.09,6.82,1.0
4261,2024-03-13T19:38:00Z,25.3,36.1,4.72,8.05,6.54,1.49
4262,2024-03-13T19:58:00Z,25.2,36.3,10.26,8.1,6.94,54.68
4263,2024-03-13T20:18:00Z,25.9,36.3,7.58,8.15,6.89,3.85
4264,2024-03-14T18:00:00Z,23.8,34.6,11.03,8.14,6.86,2.29
4265,2024-03-14T18:40:00Z,24.2,36.2,0.55,8.17,7.12,0.28
4266,2024-03-14T19:05:00Z,24.5,34.7,2.1,8.11,6.96,2.61
4267,2024-03-14T19:35:00Z,24.7,35.6,6.29,8.11,6.87,1.37
4268,2024-03-14T20:00:00Z,25.3,35.9,5.19,8.17,7.36,0.43
4269,2024-03-15T17:48:00Z,23.3,35.4,2.62,8.1,7.2,1.07
4270,2024-03-15T18:14:00Z,23.2,33.5,5.22,8.08,7.2,1.09
4271,2024-03-15T18:37:00Z,23.6,35.9,2.38,8.15,7.09,0.6
4272,2024-03-15T19:06:00Z,24.9,36.2,1.76,8.15,6.63,1.5
4273,2024-03-15T19:32:00Z,24.9,36.4,1.66,8.14,6.96,1.67
4274,2024-03-15T19:57:00Z,25.3,36.2,2.1,8.11,6.94,0.3
4275,2024-03-15T20:16:00Z,25.0,36.0,2.13,8.12,6.93,1.24
4276,2024-03-26T18:07:00Z,24.2,34.5,22.0,8.08,6.73,2.52
4277,2024-03-26T18:25:00Z,25.1,34.5,10.6,8.11,6.23,2.26
4278,2024-03-26T18:51:00Z,24.8,35.9,9.07,8.14,6.91,3.28
4279,2024-03-26T19:12:00Z,24.9,35.1,3.39,8.15,7.02,6.1
4280,2024-03-26T19:47:00Z,25.2,36.1,2.73,8.15,6.99,1.92
4281,2024-03-26T20:23:00Z,25.5,36.4,0.91,8.2,7.21,3.47
4282,2024-03-27T18:02:00Z,24.5,35.9,3.74,8.11,6.99,3.47
4283,2024-03-27T18:32:00Z,24.8,36.0,3.37,8.14,7.06,2.2
4284,2024-03-27T19:02:00Z,24.9,35.7,1.16,8.15,6.99,1.15
4285,2024-03-27T19:28:00Z,24.3,35.9,1.42,8.11,7.29,2.77
4286,2024-03-27T19:55:00Z,24.2,35.2,3.71,8.09,7.08,1.67
4287,2024-03-28T18:00:00Z,23.5,35.8,1.35,8.13,6.58,5.12
4288,2024-03-28T18:38:00Z,23.5,34.2,1.86,8.2,8.32,4.87
4289,2024-03-28T19:03:00Z,24.2,35.4,2.04,8.05,6.85,2.42
4290,2024-03-28T19:41:00Z,24.3,36.5,1.66,8.17,7.03,2.89
4291,2024-03-28T20:09:00Z,26.3,33.5,30.0,8.05,6.8,4.3
4292,2024-03-28T20:31:00Z,26.2,32.2,12.63,8.11,6.94,5.92
4293,2024-04-02T18:10:00Z,23.5,36.0,1.13,8.08,7.02,1.25
4294,2024-04-02T18:43:00Z,24.3,34.7,3.26,8.1,6.63,2.87
4295,2024-04-02T19:15:00Z,24.4,36.4,1.89,8.09,6.81,1.34
4296,2024-04-02T19:42:00Z,25.0,36.9,1.98,8.12,6.86,0.56
4297,2024-04-02T20:11:00Z,25.5,36.4,4.06,8.14,6.76,1.65
4298,2024-04-02T20:30:00Z,25.2,35.2,0.8,8.18,6.88,0.28
4299,2024-04-03T19:17:00Z,24.6,36.9,1.82,8.0,6.7,0.37
4300,2024-04-03T19:44:00Z,24.5,36.9,1.86,8.03,6.42,0.7
4301,2024-04-03T20:07:00Z,25.7,37.2,5.56,8.13,6.95,0.28
4302,2024-04-03T20:32:00Z,25.1,36.8,2.86,8.14,7.03,0.28
4303,2024-04-04T18:00:00Z,22.7,35.6,9.78,8.01,6.89,1.55
4304,2024-04-04T18:40:00Z,23.8,36.8,0.71,8.05,7.07,0.28
4305,2024-04-04T19:05:00Z,24.2,35.6,3.57,8.07,7.04,0.92
4306,2024-04-04T19:40:00Z,24.3,36.2,8.92,8.09,6.98,0.68
4307,2024-04-04T20:25:00Z,25.1,36.6,3.18,8.24,7.42,0.71
4308,2024-04-05T17:55:00Z,24.7,35.9,1.8,8.07,6.97,0.76
4309,2024-04-05T18:40:00Z,22.6,18.6,3.15,8.27,8.17,0.59
4310,2024-04-05T19:05:00Z,25.3,35.8,3.18,8.06,6.85,1.72
4311,2024-04-05T19:35:00Z,25.2,36.7,0.81,8.12,6.46,1.7
4312,2024-04-05T20:15:00Z,25.2,36.9,0.64,8.08,6.84,0.65
4313,2024-04-05T20:40:00Z,25.7,36.1,2.45,8.13,7.27,0.68
4314,2024-04-05T21:00:00Z,26.7,35.4,5.44,8.07,6.26,7.71
4315,2024-04-16T18:00:00Z,23.6,36.0,17.77,8.07,6.61,2.91
4316,2024-04-16T18:30:00Z,24.5,36.0,23.53,8.06,6.42,4.56
4317,2024-04-16T18:51:00Z,24.5,36.8,11.23,8.12,6.8,3.63
4318,2024-04-16T19:21:00Z,25.0,33.8,6.13,8.09,6.89,7.14
4319,2024-04-16T19:39:00Z,25.0,36.6,2.13,8.14,6.84,0.84
4320,2024-04-16T20:02:00Z,25.0,36.9,1.15,8.17,6.87,1.7
4321,2024-04-17T18:00:00Z,24.3,36.4,2.88,8.08,6.92,1.47
4322,2024-04-17T18:25:00Z,24.7,36.6,2.49,8.12,6.89,4.86
4323,2024-04-17T18:58:00Z,24.8,36.5,1.37,8.1,6.69,0.68
4324,2024-04-17T19:23:00Z,24.4,36.6,2.44,8.08,7.16,1.06
4325,2024-04-17T19:43:00Z,24.8,36.6,1.19,8.06,6.85,1.09
4326,2024-04-18T18:02:00Z,23.9,36.3,1.33,8.15,6.63,5.64
4327,2024-04-18T18:30:00Z,24.2,35.6,2.58,8.19,7.27,3.48
4328,2024-04-18T18:55:00Z,24.2,36.4,7.67,8.12,7.06,1.07
4329,2024-04-18T19:25:00Z,24.4,37.1,3.0,8.13,6.95,1.25
4330,2024-04-18T19:50:00Z,25.0,36.3,14.5,8.06,6.85,2.21
4331,2024-04-18T20:10:00Z,24.9,35.1,12.97,8.13,6.89,3.48
4332,2024-04-23T18:10:00Z,24.2,35.7,1.34,8.17,7.36,0.6
4333,2024-04-23T18:40:00Z,24.4,32.9,4.65,8.14,7.16,2.86
4334,2024-04-23T19:05:00Z,24.9,35.7,1.2,8.17,7.24,2.11
4335,2024-04-23T19:25:00Z,24.8,36.1,3.8,8.15,7.24,6.64
4336,2024-04-23T20:00:00Z,25.4,36.1,1.8,8.18,7.05,1.54
4337,2024-04-23T20:25:00Z,25.0,34.7,0.74,8.19,7.13,1.04
4338,2024-04-24T19:13:00Z,23.8,36.0,5.53,8.08,7.06,1.16
4339,2024-04-24T19:34:00Z,24.0,36.3,1.87,8.1,7.12,1.8
4340,2024-04-24T19:52:00Z,24.6,36.5,7.5,8.14,7.33,0.52
4341,2024-04-24T20:08:00Z,24.6,36.2,3.75,8.2,7.63,1.17
4342,2024-04-25T18:05:00Z,23.5,30.4,4.29,8.18,7.08,1.45
4343,2024-04-25T18:47:00Z,23.6,36.2,0.35,8.21,7.34,0.3
4344,2024-04-25T19:15:00Z,23.9,35.9,0.77,8.11,6.8,2.88
4345,2024-04-25T19:45:00Z,23.9,35.4,5.14,8.13,7.0,1.11
4346,2024-04-25T20:10:00Z,24.3,35.6,2.21,8.12,6.9,1.83
4347,2024-04-26T17:29:00Z,24.5,35.6,1.47,8.07,6.85,0.93
4348,2024-04-26T17:50:00Z,23.7,25.2,4.54,8.24,7.63,2.8
4349,2024-04-26T18:05:00Z,25.3,35.8,2.61,8.13,6.85,1.09
4350,2024-04-26T18:30:00Z,25.0,35.7,1.18,8.12,6.51,3.81
4351,2024-04-26T18:50:00Z,24.9,36.0,1.35,8.09,6.78,0.66
4352,2024-04-26T19:25:00Z,25.4,35.5,1.87,8.07,6.36,3.2
4353,2024-04-26T19:41:00Z,25.4,35.2,2.04,8.06,6.63,3.44
4354,2024-05-07T17:50:00Z,23.7,33.5,9.56,8.12,6.55,3.22
4355,2024-05-07T18:15:00Z,24.9,34.6,5.61,8.1,6.06,1.65
4356,2024-05-07T18:35:00Z,25.0,35.2,16.17,8.11,6.73,3.92
4357,2024-05-07T18:58:00Z,25.9,34.0,12.6,8.09,7.0,7.53
4358,2024-05-07T19:30:00Z,25.8,35.9,1.56,8.09,6.88,0.67
4359,2024-05-07T19:55:00Z,26.5,36.1,1.17,8.09,6.91,5.79
4360,2024-05-08T17:52:00Z,25.1,35.1,5.11,8.07,6.94,2.12
4361,2024-05-08T18:16:00Z,25.4,35.7,2.3,8.11,6.8,2.59
4362,2024-05-08T18:40:00Z,25.5,35.0,1.48,8.1,6.86,0.39
4363,2024-05-08T19:03:00Z,25.3,35.7,4.13,8.08,7.33,2.27
4364,2024-05-08T19:22:00Z,25.0,35.1,4.48,8.03,6.76,3.25
4365,2024-05-09T17:50:00Z,24.8,35.7,1.58,8.12,6.63,5.46
4366,2024-05-09T18:15:00Z,25.1,34.8,5.25,8.13,7.49,4.83
4367,2024-05-09T18:32:00Z,24.9,35.6,9.94,8.09,7.11,2.55
4368,2024-05-09T19:00:00Z,25.2,36.2,2.05,8.11,7.0,6.26
4369,2024-05-09T19:19:00Z,25.9,35.6,18.67,8.02,6.89,2.08
4370,2024-05-09T19:34:00Z,25.8,33.8,5.77,8.02,6.59,3.08
4371,2024-05-14T18:10:00Z,25.8,35.3,0.75,8.09,6.89,2.62
4372,2024-05-14T18:45:00Z,25.5,33.8,3.51,8.07,6.61,0.96
4373,2024-05-14T19:12:00Z,25.8,36.0,2.8,8.05,6.68,1.08
4374,2024-05-14T19:43:00Z,26.2,35.9,0.91,8.13,6.91,1.04
4375,2024-05-14T20:10:00Z,26.2,34.7,19.0,8.15,6.91,2.22
4376,2024-05-14T20:35:00Z,26.2,34.2,1.6,8.13,6.86,0.28
4377,2024-05-15T19:15:00Z,27.2,35.7,7.94,7.99,6.63,0.44
4378,2024-05-15T19:40:00Z,27.2,36.0,5.42,7.95,6.3,1.2
4379,2024-05-15T20:00:00Z,26.6,36.3,9.8,7.97,6.8,0.28
4380,2024-05-15T20:16:00Z,27.0,36.2,5.3,8.04,6.68,2.27
4381,2024-05-16T18:06:00Z,25.1,34.6,6.79,8.02,6.15,8.47
4382,2024-05-16T18:48:00Z,25.5,36.2,0.44,8.05,6.92,3.58
4383,2024-05-16T19:18:00Z,25.6,35.3,4.69,8.08,6.67,2.35
4384,2024-05-16T19:36:00Z,25.7,34.8,22.0,8.01,6.71,1.32
